sales_id,product,date,sales
722,Gaming Headset,2001,11
723,Peach Yogurt,2020,81
724,Dark Chocolate Tart,2017,48
725,Electric Knife,2018,43
726,Cotton Sweatpants,2015,58
727,Vanilla Bean Greek Yogurt,2009,27
728,Smoky BBQ Jackfruit,2012,31
729,Cotton Sweatpants,2018,23
730,Plaid Flannel Shirt,2012,35
731,Vanilla Bean Greek Yogurt,2008,26
732,Computer Monitor Stand,2017,43
733,Vanilla Bean Greek Yogurt,2014,76
734,Peach Yogurt,2017,68
735,Animal Paw Print Soap Dispenser,2005,18
736,Animal Paw Print Soap Dispenser,2021,62
737,Computer Monitor Stand,2013,5
738,Electric Toothbrush,2023,19
739,Electric Toothbrush,2024,38
740,Dark Chocolate Tart,2014,54
741,Low-Fat Cottage Cheese,2008,50
742,Tropical Fruit Bowl,2009,43
743,Gaming Headset,2015,66
744,Tropical Fruit Bowl,2002,14
745,Artisan Bread Loaf,2018,10
746,Electric Toothbrush,2025,91
747,Oven-Baked Sweet Potato Fries,2010,48
748,Kids' Art Supplies Kit,2008,8
749,Cotton Sweatpants,2013,34
750,Peanut Butter Protein Balls,2003,17
751,Oven-Baked Sweet Potato Fries,2018,60
752,Electric Toothbrush,2002,72
753,Electric Knife,2025,40
754,Computer Monitor Stand,2017,98
755,LED Christmas Tree Lights,2017,55
756,Artisan Bread Loaf,2005,97
757,Wrap Front Midi Skirt,2009,58
758,Smoky BBQ Jackfruit,2014,5
759,Tropical Fruit Bowl,2022,54
760,Gaming Headset,2004,26
761,Low-Fat Cottage Cheese,2012,66
762,Eco-Friendly Yoga Blocks,2022,5
763,Tropical Fruit Bowl,2016,86
764,Tropical Fruit Bowl,2009,27
765,Electric Toothbrush,2020,79
766,Low-Fat Cottage Cheese,2020,14
767,Cotton Sweatpants,2024,60
768,Plaid Flannel Shirt,2017,33
769,Peanut Butter Protein Balls,2017,79
770,Dog Training Whistle,2015,76
771,Oven-Baked Sweet Potato Fries,2019,32
772,Tropical Fruit Bowl,2005,92
773,Sporty Cap,2004,28
774,Electric Knife,2019,77
775,Plaid Flannel Shirt,2014,88
776,Dark Chocolate Tart,2022,79
777,Eco-Friendly Yoga Blocks,2011,66
778,Tropical Fruit Bowl,2011,71
779,Tropical Fruit Bowl,2019,89
780,Indian Curry Sauce,2005,100
781,Eco-Friendly Yoga Blocks,2002,41
782,Electric Knife,2005,46
783,Electric Toothbrush,2024,44
784,Oven-Baked Sweet Potato Fries,2011,16
785,Oven-Baked Sweet Potato Fries,2003,10
786,Oven-Baked Sweet Potato Fries,2001,7
787,Kids' Art Supplies Kit,2024,41
788,Wrap Front Midi Skirt,2010,24
789,Electric Toothbrush,2018,55
790,Vanilla Bean Greek Yogurt,2002,25
791,Peach Yogurt,2022,69
792,Computer Monitor Stand,2004,17
793,Low-Fat Cottage Cheese,2007,21
794,Dog Training Whistle,2005,73
795,Low-Fat Cottage Cheese,2003,65
796,Peanut Butter Protein Balls,2013,52
797,Wrap Front Midi Skirt,2004,16
798,Vanilla Bean Greek Yogurt,2010,16
799,Wrap Front Midi Skirt,2023,85
800,Kids' Art Supplies Kit,2006,78
801,Wrap Front Midi Skirt,2024,55
802,Artisan Bread Loaf,2002,8
803,Kids' Art Supplies Kit,2019,53
804,Sporty Cap,2020,62
805,Cotton Sweatpants,2005,34
806,Plaid Flannel Shirt,2004,28
807,Indian Curry Sauce,2006,71
808,Animal Paw Print Soap Dispenser,2025,78
809,Self-Stirring Mug,2008,61
810,Dark Chocolate Tart,2005,55
811,Kids' Art Supplies Kit,2014,73
812,Cotton Sweatpants,2006,53
813,Low-Fat Cottage Cheese,2021,88
814,Animal Paw Print Soap Dispenser,2008,58
815,Smoky BBQ Jackfruit,2001,97
816,Electric Toothbrush,2022,44
817,Cotton Sweatpants,2012,77
818,Dog Training Whistle,2009,78
819,Eco-Friendly Yoga Blocks,2006,13
820,Self-Stirring Mug,2020,97
821,Plaid Flannel Shirt,2012,61
822,Smoky BBQ Jackfruit,2008,47
823,Computer Monitor Stand,2005,74
824,Vanilla Bean Greek Yogurt,2017,10
825,Dog Training Whistle,2005,71
826,Smoky BBQ Jackfruit,2016,95
827,Cotton Sweatpants,2016,89
828,Computer Monitor Stand,2014,99
829,Peanut Butter Protein Balls,2023,41
830,Cable Knit Cardigan,2022,75
831,Indian Curry Sauce,2014,13
832,Peanut Butter Protein Balls,2005,58
833,Dog Training Whistle,2012,71
834,Animal Paw Print Soap Dispenser,2013,46
835,Cotton Sweatpants,2021,6
836,Kids' Art Supplies Kit,2024,76
837,Computer Monitor Stand,2021,53
838,Cable Knit Cardigan,2016,37
839,Peach Yogurt,2010,96
840,Computer Monitor Stand,2010,72
841,Dog Training Whistle,2016,56
842,Eco-Friendly Yoga Blocks,2023,36
843,Smoky BBQ Jackfruit,2001,92
844,Electric Knife,2006,99
845,Indian Curry Sauce,2008,81
846,Tropical Fruit Bowl,2017,35
847,Smoky BBQ Jackfruit,2014,93
848,Kids' Art Supplies Kit,2014,57
849,Animal Paw Print Soap Dispenser,2023,97
850,Vanilla Bean Greek Yogurt,2015,90
851,Sporty Cap,2009,68
852,Dark Chocolate Tart,2025,57
853,Computer Monitor Stand,2023,1
854,Smoky BBQ Jackfruit,2016,48
855,Dog Training Whistle,2020,91
856,Peanut Butter Protein Balls,2003,90
857,Peanut Butter Protein Balls,2018,56
858,Computer Monitor Stand,2018,19
859,Artisan Bread Loaf,2025,9
860,Peach Yogurt,2019,26
861,Plaid Flannel Shirt,2016,44
862,Gaming Headset,2019,91
863,Sporty Cap,2023,13
864,Eco-Friendly Yoga Blocks,2025,18
865,Gaming Headset,2024,98
866,Dark Chocolate Tart,2006,95
867,Sporty Cap,2014,95
868,Low-Fat Cottage Cheese,2009,64
869,Electric Toothbrush,2006,39
870,Kids' Art Supplies Kit,2013,66
871,Computer Monitor Stand,2016,43
872,Dog Training Whistle,2010,9
873,Oven-Baked Sweet Potato Fries,2017,74
874,Wrap Front Midi Skirt,2010,66
875,Eco-Friendly Yoga Blocks,2017,93
876,Gaming Headset,2004,72
877,Low-Fat Cottage Cheese,2010,30
878,Peanut Butter Protein Balls,2010,59
879,LED Christmas Tree Lights,2014,85
880,Low-Fat Cottage Cheese,2011,28
881,Cotton Sweatpants,2001,59
882,Peanut Butter Protein Balls,2017,79
883,Eco-Friendly Yoga Blocks,2004,87
884,Indian Curry Sauce,2005,65
885,LED Christmas Tree Lights,2005,50
886,Electric Knife,2020,49
887,Animal Paw Print Soap Dispenser,2004,25
888,Low-Fat Cottage Cheese,2012,91
889,Vanilla Bean Greek Yogurt,2019,78
890,Gaming Headset,2022,72
891,Computer Monitor Stand,2018,60
892,Electric Knife,2009,70
893,Electric Knife,2018,1
894,Vanilla Bean Greek Yogurt,2015,21
895,Tropical Fruit Bowl,2005,64
896,Vanilla Bean Greek Yogurt,2021,22
897,Electric Toothbrush,2023,48
898,Cotton Sweatpants,2020,60
899,Peanut Butter Protein Balls,2018,96
900,Wrap Front Midi Skirt,2013,37
901,Sporty Cap,2024,78
902,Wrap Front Midi Skirt,2014,4
903,Low-Fat Cottage Cheese,2015,60
904,Eco-Friendly Yoga Blocks,2025,11
905,Tropical Fruit Bowl,2012,3
906,Cable Knit Cardigan,2014,44
907,Peach Yogurt,2006,49
908,Vanilla Bean Greek Yogurt,2007,20
909,Artisan Bread Loaf,2013,20
910,Gaming Headset,2010,83
911,Cotton Sweatpants,2015,79
912,Vanilla Bean Greek Yogurt,2014,49
913,Vanilla Bean Greek Yogurt,2024,3
914,Animal Paw Print Soap Dispenser,2018,88
915,Electric Knife,2008,12
916,Oven-Baked Sweet Potato Fries,2006,74
917,Gaming Headset,2020,97
918,Eco-Friendly Yoga Blocks,2021,45
919,Plaid Flannel Shirt,2010,44
920,Artisan Bread Loaf,2006,100
921,Smoky BBQ Jackfruit,2015,25
922,Electric Toothbrush,2008,55
923,Artisan Bread Loaf,2023,54
924,Low-Fat Cottage Cheese,2022,78
925,Electric Knife,2018,53
926,Low-Fat Cottage Cheese,2012,60
927,Cable Knit Cardigan,2022,51
928,Oven-Baked Sweet Potato Fries,2018,9
929,Kids' Art Supplies Kit,2018,100
930,Kids' Art Supplies Kit,2015,14
931,Dog Training Whistle,2017,46
932,Computer Monitor Stand,2024,68
933,Kids' Art Supplies Kit,2015,66
934,Dog Training Whistle,2024,10
935,Smoky BBQ Jackfruit,2011,67
936,Dog Training Whistle,2022,87
937,Animal Paw Print Soap Dispenser,2001,40
938,Kids' Art Supplies Kit,2013,34
939,Oven-Baked Sweet Potato Fries,2013,66
940,Oven-Baked Sweet Potato Fries,2003,52
941,Cable Knit Cardigan,2023,100
942,Sporty Cap,2002,21
943,Animal Paw Print Soap Dispenser,2016,41
944,Vanilla Bean Greek Yogurt,2009,5
945,Plaid Flannel Shirt,2002,63
946,Dark Chocolate Tart,2023,37
947,Cotton Sweatpants,2015,56
948,Wrap Front Midi Skirt,2022,33
949,Electric Toothbrush,2012,49
950,Gaming Headset,2024,51
951,Kids' Art Supplies Kit,2007,96
952,Dog Training Whistle,2008,84
953,Dog Training Whistle,2003,17
954,Peach Yogurt,2009,78
955,Dog Training Whistle,2014,93
956,Dog Training Whistle,2009,62
957,Electric Knife,2013,8
958,Animal Paw Print Soap Dispenser,2005,48
959,Computer Monitor Stand,2021,78
960,Peach Yogurt,2006,79
961,LED Christmas Tree Lights,2022,60
962,LED Christmas Tree Lights,2019,76
963,Self-Stirring Mug,2010,68
964,Indian Curry Sauce,2012,9
965,Wrap Front Midi Skirt,2018,23
966,Cable Knit Cardigan,2014,76
967,LED Christmas Tree Lights,2020,70
968,Vanilla Bean Greek Yogurt,2013,75
969,Peach Yogurt,2021,50
970,Eco-Friendly Yoga Blocks,2025,4
971,Wrap Front Midi Skirt,2025,100
972,Smoky BBQ Jackfruit,2024,3
973,Gaming Headset,2021,95
974,Animal Paw Print Soap Dispenser,2019,69
975,Smoky BBQ Jackfruit,2019,23
976,Vanilla Bean Greek Yogurt,2011,62
977,Eco-Friendly Yoga Blocks,2024,37
978,Sporty Cap,2006,22
979,Eco-Friendly Yoga Blocks,2004,37
980,Gaming Headset,2004,4
981,Sporty Cap,2006,46
982,LED Christmas Tree Lights,2020,78
983,Low-Fat Cottage Cheese,2021,39
984,Tropical Fruit Bowl,2006,44
985,Self-Stirring Mug,2014,84
986,Wrap Front Midi Skirt,2002,10
987,Kids' Art Supplies Kit,2021,6
988,LED Christmas Tree Lights,2023,78
989,Cotton Sweatpants,2002,68
990,Kids' Art Supplies Kit,2008,99
991,Dog Training Whistle,2023,11
992,Animal Paw Print Soap Dispenser,2004,98
993,Self-Stirring Mug,2018,41
994,Eco-Friendly Yoga Blocks,2002,22
995,Oven-Baked Sweet Potato Fries,2003,11
996,Vanilla Bean Greek Yogurt,2018,20
997,Cotton Sweatpants,2018,21
998,Electric Toothbrush,2022,9
999,LED Christmas Tree Lights,2021,19
1000,Cable Knit Cardigan,2007,5
1001,Cable Knit Cardigan,2015,51
1002,Electric Toothbrush,2024,91
1003,Electric Knife,2005,16
1004,Oven-Baked Sweet Potato Fries,2011,27
1005,Eco-Friendly Yoga Blocks,2016,48
1006,Indian Curry Sauce,2018,51
1007,Indian Curry Sauce,2010,22
1008,Oven-Baked Sweet Potato Fries,2011,93
1009,Cable Knit Cardigan,2017,79
1010,Cable Knit Cardigan,2019,36
1011,Wrap Front Midi Skirt,2003,31
1012,Dark Chocolate Tart,2023,13
1013,Animal Paw Print Soap Dispenser,2008,10
1014,Eco-Friendly Yoga Blocks,2018,36
1015,Vanilla Bean Greek Yogurt,2021,2
1016,Computer Monitor Stand,2013,84
1017,Wrap Front Midi Skirt,2007,65
1018,Eco-Friendly Yoga Blocks,2017,56
1019,Smoky BBQ Jackfruit,2004,10
1020,Computer Monitor Stand,2006,32
1021,Vanilla Bean Greek Yogurt,2005,83
1022,Tropical Fruit Bowl,2004,60
1023,Computer Monitor Stand,2015,44
1024,Artisan Bread Loaf,2015,33
1025,Cotton Sweatpants,2007,66
1026,Eco-Friendly Yoga Blocks,2006,24
1027,Plaid Flannel Shirt,2023,25
1028,Artisan Bread Loaf,2023,38
1029,Peach Yogurt,2021,50
1030,Eco-Friendly Yoga Blocks,2022,49
1031,Electric Toothbrush,2012,71
1032,Electric Knife,2007,87
1033,Peach Yogurt,2001,32
1034,Artisan Bread Loaf,2008,96
1035,Wrap Front Midi Skirt,2015,59
1036,Low-Fat Cottage Cheese,2009,14
1037,Electric Knife,2011,84
1038,Animal Paw Print Soap Dispenser,2007,81
1039,Peach Yogurt,2013,55
1040,Vanilla Bean Greek Yogurt,2024,23
1041,Kids' Art Supplies Kit,2009,14
1042,Smoky BBQ Jackfruit,2004,15
1043,Electric Knife,2016,56
1044,Gaming Headset,2005,27
1045,Dog Training Whistle,2011,17
1046,Dark Chocolate Tart,2020,54
1047,Plaid Flannel Shirt,2002,73
1048,Low-Fat Cottage Cheese,2014,23
1049,Cotton Sweatpants,2018,27
1050,Animal Paw Print Soap Dispenser,2021,63
1051,Electric Toothbrush,2016,4
1052,Kids' Art Supplies Kit,2020,7
1053,Tropical Fruit Bowl,2016,28
1054,Eco-Friendly Yoga Blocks,2019,92
1055,Vanilla Bean Greek Yogurt,2004,94
1056,Kids' Art Supplies Kit,2009,6
1057,Smoky BBQ Jackfruit,2013,101
1058,LED Christmas Tree Lights,2014,1
1059,Oven-Baked Sweet Potato Fries,2002,50
1060,Smoky BBQ Jackfruit,2004,56
1061,Eco-Friendly Yoga Blocks,2005,95
1062,Kids' Art Supplies Kit,2020,6
1063,Electric Knife,2022,96
1064,Cable Knit Cardigan,2006,26
1065,Kids' Art Supplies Kit,2005,81
1066,Vanilla Bean Greek Yogurt,2004,95
1067,Eco-Friendly Yoga Blocks,2020,59
1068,Self-Stirring Mug,2018,30
1069,Peanut Butter Protein Balls,2012,1
1070,Dog Training Whistle,2001,67
1071,Tropical Fruit Bowl,2010,63
1072,Sporty Cap,2012,96
1073,Kids' Art Supplies Kit,2019,86
1074,Low-Fat Cottage Cheese,2002,11
1075,Animal Paw Print Soap Dispenser,2002,80
1076,Plaid Flannel Shirt,2021,46
1077,Kids' Art Supplies Kit,2019,90
1078,Cotton Sweatpants,2011,36
1079,Plaid Flannel Shirt,2021,7
1080,LED Christmas Tree Lights,2013,14
1081,Computer Monitor Stand,2022,23
1082,Computer Monitor Stand,2019,48
1083,Electric Knife,2021,79
1084,Smoky BBQ Jackfruit,2004,22
1085,Computer Monitor Stand,2016,3
1086,Artisan Bread Loaf,2022,73
1087,Self-Stirring Mug,2013,10
1088,Artisan Bread Loaf,2005,84
1089,Smoky BBQ Jackfruit,2015,8
1090,Cotton Sweatpants,2018,13
1091,Dog Training Whistle,2024,38
1092,Smoky BBQ Jackfruit,2009,41
1093,Vanilla Bean Greek Yogurt,2005,49
1094,Artisan Bread Loaf,2005,19
1095,Dog Training Whistle,2015,93
1096,Eco-Friendly Yoga Blocks,2008,60
1097,Kids' Art Supplies Kit,2021,54
1098,Oven-Baked Sweet Potato Fries,2003,81
1099,Smoky BBQ Jackfruit,2018,51
1100,Low-Fat Cottage Cheese,2015,89
1101,Plaid Flannel Shirt,2016,86
1102,Self-Stirring Mug,2021,19
1103,Electric Knife,2014,42
1104,Electric Toothbrush,2010,73
1105,Peanut Butter Protein Balls,2015,24
1106,Tropical Fruit Bowl,2009,91
1107,Peach Yogurt,2004,52
1108,Peach Yogurt,2009,32
1109,Eco-Friendly Yoga Blocks,2017,24
1110,Electric Knife,2021,31
1111,Indian Curry Sauce,2011,61
1112,LED Christmas Tree Lights,2014,98
1113,Electric Toothbrush,2020,60
1114,Low-Fat Cottage Cheese,2016,48
1115,Artisan Bread Loaf,2021,55
1116,Oven-Baked Sweet Potato Fries,2008,8
1117,Peach Yogurt,2004,64
1118,Dog Training Whistle,2010,34
1119,Cable Knit Cardigan,2012,22
1120,Eco-Friendly Yoga Blocks,2021,79
1121,Gaming Headset,2012,30
1122,Smoky BBQ Jackfruit,2020,61
1123,Eco-Friendly Yoga Blocks,2024,99
1124,Vanilla Bean Greek Yogurt,2005,61
1125,Gaming Headset,2009,43
1126,Vanilla Bean Greek Yogurt,2006,47
1127,Low-Fat Cottage Cheese,2002,42
1128,Electric Toothbrush,2018,29
1129,Cable Knit Cardigan,2008,59
1130,Sporty Cap,2024,32
1131,Smoky BBQ Jackfruit,2008,33
1132,Self-Stirring Mug,2024,42
1133,Cable Knit Cardigan,2004,51
1134,Peach Yogurt,2011,1
1135,Wrap Front Midi Skirt,2015,96
1136,Oven-Baked Sweet Potato Fries,2012,54
1137,Wrap Front Midi Skirt,2010,33
1138,Kids' Art Supplies Kit,2003,54
1139,Dog Training Whistle,2019,60
1140,Peach Yogurt,2012,55
1141,Low-Fat Cottage Cheese,2010,27
1142,Sporty Cap,2009,35
1143,Cable Knit Cardigan,2016,55
1144,Animal Paw Print Soap Dispenser,2007,81
1145,Cotton Sweatpants,2011,99
1146,Vanilla Bean Greek Yogurt,2012,1
1147,Vanilla Bean Greek Yogurt,2002,47
1148,Kids' Art Supplies Kit,2010,16
1149,Cotton Sweatpants,2002,72
1150,Peach Yogurt,2008,14
1151,Peanut Butter Protein Balls,2012,4
1152,Plaid Flannel Shirt,2023,87
1153,Computer Monitor Stand,2023,92
1154,Peach Yogurt,2013,31
1155,Dark Chocolate Tart,2021,70
1156,Eco-Friendly Yoga Blocks,2018,55
1157,Indian Curry Sauce,2023,9
1158,Dark Chocolate Tart,2008,82
1159,LED Christmas Tree Lights,2012,75
1160,Computer Monitor Stand,2005,57
1161,Kids' Art Supplies Kit,2004,69
1162,LED Christmas Tree Lights,2012,99
1163,Tropical Fruit Bowl,2008,36
1164,Kids' Art Supplies Kit,2011,96
1165,Tropical Fruit Bowl,2012,101
1166,Wrap Front Midi Skirt,2015,96
1167,Dark Chocolate Tart,2021,17
1168,Indian Curry Sauce,2015,20
1169,Artisan Bread Loaf,2011,16
1170,Smoky BBQ Jackfruit,2003,81
1171,Low-Fat Cottage Cheese,2002,12
1172,LED Christmas Tree Lights,2025,68
1173,Gaming Headset,2005,99
1174,Electric Toothbrush,2005,18
1175,Computer Monitor Stand,2017,58
1176,Indian Curry Sauce,2012,36
1177,Cable Knit Cardigan,2014,81
1178,Animal Paw Print Soap Dispenser,2002,51
1179,Sporty Cap,2008,54
1180,Peanut Butter Protein Balls,2025,42
1181,Cable Knit Cardigan,2002,73
1182,Artisan Bread Loaf,2009,39
1183,Tropical Fruit Bowl,2013,64
1184,Wrap Front Midi Skirt,2011,42
1185,Vanilla Bean Greek Yogurt,2017,34
1186,Self-Stirring Mug,2020,44
1187,Low-Fat Cottage Cheese,2003,7
1188,Electric Toothbrush,2010,14
1189,Animal Paw Print Soap Dispenser,2011,60
1190,Peanut Butter Protein Balls,2022,82
1191,Electric Knife,2025,75
1192,LED Christmas Tree Lights,2021,71
1193,Electric Knife,2015,56
1194,Artisan Bread Loaf,2012,22
1195,Cable Knit Cardigan,2009,26
1196,Computer Monitor Stand,2013,53
1197,Indian Curry Sauce,2017,24
1198,Cable Knit Cardigan,2016,2
1199,Indian Curry Sauce,2022,85
1200,Cotton Sweatpants,2013,4
1201,Eco-Friendly Yoga Blocks,2003,15
1202,Low-Fat Cottage Cheese,2012,9
1203,Eco-Friendly Yoga Blocks,2004,44
1204,Animal Paw Print Soap Dispenser,2006,2
1205,Low-Fat Cottage Cheese,2013,21
1206,Cotton Sweatpants,2008,71
1207,Cable Knit Cardigan,2016,98
1208,Plaid Flannel Shirt,2003,29
1209,Gaming Headset,2010,77
1210,Dog Training Whistle,2003,72
1211,Animal Paw Print Soap Dispenser,2022,69
1212,Cotton Sweatpants,2024,88
1213,Vanilla Bean Greek Yogurt,2003,1
1214,Electric Toothbrush,2004,31
1215,Self-Stirring Mug,2017,66
1216,Wrap Front Midi Skirt,2021,2
1217,Peach Yogurt,2015,66
1218,Cotton Sweatpants,2017,49
1219,Electric Knife,2001,8
1220,Dark Chocolate Tart,2013,92
1221,Electric Toothbrush,2019,1
1222,Gaming Headset,2016,39
1223,Low-Fat Cottage Cheese,2016,98
1224,Low-Fat Cottage Cheese,2006,38
1225,Self-Stirring Mug,2021,55
1226,Gaming Headset,2006,72
1227,Dark Chocolate Tart,2007,35
1228,Computer Monitor Stand,2020,83
1229,Tropical Fruit Bowl,2020,5
1230,Electric Toothbrush,2002,46
1231,LED Christmas Tree Lights,2009,4
1232,Computer Monitor Stand,2006,89
1233,Oven-Baked Sweet Potato Fries,2008,77
1234,Dark Chocolate Tart,2014,25
1235,Wrap Front Midi Skirt,2022,51
1236,Animal Paw Print Soap Dispenser,2003,94
1237,Peach Yogurt,2016,79
1238,Kids' Art Supplies Kit,2019,82
1239,Electric Knife,2014,96
1240,Indian Curry Sauce,2012,71
1241,Artisan Bread Loaf,2023,59
1242,Wrap Front Midi Skirt,2023,22
1243,Wrap Front Midi Skirt,2004,21
1244,Kids' Art Supplies Kit,2009,38
1245,Vanilla Bean Greek Yogurt,2001,3
1246,Peach Yogurt,2005,38
1247,Animal Paw Print Soap Dispenser,2007,64
1248,LED Christmas Tree Lights,2010,54
1249,Wrap Front Midi Skirt,2012,47
1250,Indian Curry Sauce,2006,26
1251,Indian Curry Sauce,2010,57
1252,Oven-Baked Sweet Potato Fries,2018,47
1253,LED Christmas Tree Lights,2023,62
1254,Vanilla Bean Greek Yogurt,2016,65
1255,Wrap Front Midi Skirt,2009,21
1256,Wrap Front Midi Skirt,2018,32
1257,Sporty Cap,2021,53
1258,Peach Yogurt,2005,18
1259,Computer Monitor Stand,2020,3
1260,Dog Training Whistle,2024,9
1261,Electric Toothbrush,2015,67
1262,Low-Fat Cottage Cheese,2008,36
1263,Eco-Friendly Yoga Blocks,2003,50
1264,Artisan Bread Loaf,2024,25
1265,LED Christmas Tree Lights,2005,51
1266,Gaming Headset,2007,87
1267,Kids' Art Supplies Kit,2009,47
1268,Kids' Art Supplies Kit,2003,35
1269,Oven-Baked Sweet Potato Fries,2011,10
1270,Eco-Friendly Yoga Blocks,2004,39
1271,Computer Monitor Stand,2010,26
1272,Sporty Cap,2019,92
1273,Artisan Bread Loaf,2021,4
1274,Wrap Front Midi Skirt,2024,26
1275,Self-Stirring Mug,2004,34
1276,Kids' Art Supplies Kit,2020,62
1277,Self-Stirring Mug,2008,91
1278,Smoky BBQ Jackfruit,2017,91
1279,Peach Yogurt,2020,76
1280,Sporty Cap,2019,48
1281,Kids' Art Supplies Kit,2024,94
1282,LED Christmas Tree Lights,2023,26
1283,Sporty Cap,2003,90
1284,Gaming Headset,2020,94
1285,Self-Stirring Mug,2005,56
1286,Vanilla Bean Greek Yogurt,2022,2
1287,Cable Knit Cardigan,2009,12
1288,Animal Paw Print Soap Dispenser,2007,18
1289,Wrap Front Midi Skirt,2008,96
1290,Peach Yogurt,2014,12
1291,Peach Yogurt,2009,63
1292,Dog Training Whistle,2004,31
1293,Dog Training Whistle,2014,33
1294,Cable Knit Cardigan,2024,23
1295,Peanut Butter Protein Balls,2017,53
1296,Cable Knit Cardigan,2012,78
1297,Computer Monitor Stand,2009,4
1298,Smoky BBQ Jackfruit,2008,74
1299,Eco-Friendly Yoga Blocks,2021,42
1300,Self-Stirring Mug,2002,40
1301,Kids' Art Supplies Kit,2009,75
1302,Low-Fat Cottage Cheese,2025,49
1303,Vanilla Bean Greek Yogurt,2017,3
1304,Gaming Headset,2017,49
1305,Computer Monitor Stand,2012,13
1306,LED Christmas Tree Lights,2022,71
1307,Artisan Bread Loaf,2013,21
1308,Dark Chocolate Tart,2020,48
1309,Tropical Fruit Bowl,2007,24
1310,Animal Paw Print Soap Dispenser,2002,85
1311,Artisan Bread Loaf,2022,69
1312,Cable Knit Cardigan,2013,56
1313,Cable Knit Cardigan,2015,10
1314,Dark Chocolate Tart,2005,23
1315,Electric Toothbrush,2006,95
1316,Oven-Baked Sweet Potato Fries,2018,97
1317,Gaming Headset,2019,62
1318,Oven-Baked Sweet Potato Fries,2013,63
1319,Artisan Bread Loaf,2016,33
1320,Indian Curry Sauce,2023,72
1321,Artisan Bread Loaf,2017,29
1322,Dog Training Whistle,2020,11
1323,Peanut Butter Protein Balls,2023,34
1324,Dog Training Whistle,2014,66
1325,Eco-Friendly Yoga Blocks,2004,19
1326,Electric Toothbrush,2008,96
1327,Dark Chocolate Tart,2018,98
1328,Tropical Fruit Bowl,2007,97
1329,Cotton Sweatpants,2023,64
1330,Peach Yogurt,2023,56
1331,Electric Knife,2021,56
1332,Tropical Fruit Bowl,2013,48
1333,LED Christmas Tree Lights,2020,51
1334,Low-Fat Cottage Cheese,2006,96
1335,Peanut Butter Protein Balls,2001,90
1336,Self-Stirring Mug,2011,46
1337,Tropical Fruit Bowl,2008,65
1338,Eco-Friendly Yoga Blocks,2020,43
1339,Low-Fat Cottage Cheese,2023,93
1340,Wrap Front Midi Skirt,2019,57
1341,LED Christmas Tree Lights,2008,5
1342,Wrap Front Midi Skirt,2005,84
1343,Low-Fat Cottage Cheese,2015,82
1344,Eco-Friendly Yoga Blocks,2014,55
1345,Plaid Flannel Shirt,2005,41
1346,Tropical Fruit Bowl,2002,7
1347,Dark Chocolate Tart,2011,30
1348,Kids' Art Supplies Kit,2002,79
1349,Dog Training Whistle,2021,37
1350,Dark Chocolate Tart,2009,92
1351,Sporty Cap,2017,60
